image_number,age_group_original,age_group_binned,age_group_confidence,gender,gender_confidence,aligned_path
15129,50-69,50-69,0.351,female,1.0,aligned_faces\15129.png
15130,3-6,0-5,0.3553,male,1.0,aligned_faces\15130.png
15131,20-29,20-29,0.6976,female,1.0,aligned_faces\15131.png
15132,40-49,40-49,0.343,male,1.0,aligned_faces\15132.png
15133,20-29,20-29,1.0,female,1.0,aligned_faces\15133.png
15134,7-9,6-12,0.6416,male,1.0,aligned_faces\15134.png
15135,30-39,30-39,0.6677,female,1.0,aligned_faces\15135.png
15136,30-39,30-39,1.0,male,1.0,aligned_faces\15136.png
15137,30-39,30-39,0.6415,female,1.0,aligned_faces\15137.png
15138,15-19,13-19,0.6424,female,1.0,aligned_faces\15138.png
15139,20-29,20-29,0.6959,male,1.0,aligned_faces\15139.png
15140,3-6,0-5,0.6958,female,1.0,aligned_faces\15140.png
15141,40-49,40-49,1.0,male,1.0,aligned_faces\15141.png
15142,20-29,20-29,0.6329,male,1.0,aligned_faces\15142.png
15143,30-39,30-39,0.696,female,1.0,aligned_faces\15143.png
15144,20-29,20-29,1.0,female,1.0,aligned_faces\15144.png
15145,20-29,20-29,0.6882,female,1.0,aligned_faces\15145.png
15146,50-69,50-69,1.0,male,1.0,aligned_faces\15146.png
15147,30-39,30-39,0.4979,male,1.0,aligned_faces\15147.png
15148,40-49,40-49,0.6475,female,1.0,aligned_faces\15148.png
15149,30-39,30-39,0.6744,female,1.0,aligned_faces\15149.png
15150,30-39,30-39,1.0,female,1.0,aligned_faces\15150.png
15151,30-39,30-39,0.6627,female,1.0,aligned_faces\15151.png
15152,50-69,50-69,1.0,male,1.0,aligned_faces\15152.png
15153,7-9,6-12,0.6794,female,1.0,aligned_faces\15153.png
15154,15-19,13-19,0.6536,female,1.0,aligned_faces\15154.png
15155,20-29,20-29,1.0,female,1.0,aligned_faces\15155.png
15156,30-39,30-39,1.0,male,1.0,aligned_faces\15156.png
15157,30-39,30-39,0.6968,male,1.0,aligned_faces\15157.png
15158,10-14,6-12,0.6473,female,1.0,aligned_faces\15158.png
15159,40-49,40-49,1.0,female,1.0,aligned_faces\15159.png
15160,50-69,50-69,1.0,male,1.0,aligned_faces\15160.png
15161,50-69,50-69,1.0,female,1.0,aligned_faces\15161.png
15162,40-49,40-49,1.0,male,1.0,aligned_faces\15162.png
15163,30-39,30-39,0.516,male,1.0,aligned_faces\15163.png
15164,7-9,6-12,1.0,male,0.6187,aligned_faces\15164.png
15165,20-29,20-29,0.6505,female,1.0,aligned_faces\15165.png
15166,40-49,40-49,0.6502,female,1.0,aligned_faces\15166.png
15167,40-49,40-49,0.6865,female,1.0,aligned_faces\15167.png
15168,20-29,20-29,1.0,female,1.0,aligned_faces\15168.png
15169,20-29,20-29,1.0,female,1.0,aligned_faces\15169.png
15170,15-19,13-19,0.3508,male,0.6533,aligned_faces\15170.png
15171,20-29,20-29,0.6491,female,1.0,aligned_faces\15171.png
15172,40-49,40-49,0.6652,male,1.0,aligned_faces\15172.png
15173,40-49,40-49,0.6362,male,1.0,aligned_faces\15173.png
15174,30-39,30-39,0.3538,female,1.0,aligned_faces\15174.png
15175,7-9,6-12,0.6671,female,1.0,aligned_faces\15175.png
15176,7-9,6-12,1.0,male,0.6852,aligned_faces\15176.png
15177,20-29,20-29,0.6733,female,1.0,aligned_faces\15177.png
15178,30-39,30-39,1.0,male,1.0,aligned_faces\15178.png
15179,20-29,20-29,1.0,female,1.0,aligned_faces\15179.png
15180,15-19,13-19,0.6558,male,1.0,aligned_faces\15180.png
15181,30-39,30-39,0.6898,female,1.0,aligned_faces\15181.png
15182,30-39,30-39,0.6454,male,1.0,aligned_faces\15182.png
15183,30-39,30-39,0.6683,male,1.0,aligned_faces\15183.png
15184,40-49,40-49,0.6823,female,1.0,aligned_faces\15184.png
15185,30-39,30-39,0.6723,female,0.6723,aligned_faces\15185.png
15186,20-29,20-29,0.6695,female,1.0,aligned_faces\15186.png
15187,20-29,20-29,1.0,female,1.0,aligned_faces\15187.png
15188,20-29,20-29,0.6279,female,1.0,aligned_faces\15188.png
15189,20-29,20-29,0.6473,male,1.0,aligned_faces\15189.png
15190,70-120,70+,1.0,male,1.0,aligned_faces\15190.png
15191,7-9,6-12,1.0,female,1.0,aligned_faces\15191.png
15192,20-29,20-29,1.0,female,1.0,aligned_faces\15192.png
15193,30-39,30-39,0.6382,female,1.0,aligned_faces\15193.png
15194,20-29,20-29,1.0,male,1.0,aligned_faces\15194.png
15195,30-39,30-39,1.0,male,1.0,aligned_faces\15195.png
15196,30-39,30-39,0.6694,female,1.0,aligned_faces\15196.png
15197,70-120,70+,0.3561,male,1.0,aligned_faces\15197.png
15198,40-49,40-49,0.671,female,1.0,aligned_faces\15198.png
15199,10-14,6-12,0.6258,female,1.0,aligned_faces\15199.png
15200,7-9,6-12,0.6505,male,1.0,aligned_faces\15200.png
15201,40-49,40-49,1.0,male,1.0,aligned_faces\15201.png
15202,30-39,30-39,1.0,female,1.0,aligned_faces\15202.png
15203,50-69,50-69,0.3614,male,1.0,aligned_faces\15203.png
15204,7-9,6-12,0.6476,male,1.0,aligned_faces\15204.png
15205,20-29,20-29,1.0,male,1.0,aligned_faces\15205.png
15206,30-39,30-39,0.64,female,1.0,aligned_faces\15206.png
15207,15-19,13-19,0.6755,female,1.0,aligned_faces\15207.png
15208,7-9,6-12,0.6517,male,1.0,aligned_faces\15208.png
15209,3-6,0-5,0.6645,male,1.0,aligned_faces\15209.png
15210,70-120,70+,0.6588,male,1.0,aligned_faces\15210.png
15211,30-39,30-39,0.6861,male,1.0,aligned_faces\15211.png
15212,20-29,20-29,1.0,female,1.0,aligned_faces\15212.png
15213,40-49,40-49,1.0,female,1.0,aligned_faces\15213.png
15214,20-29,20-29,1.0,female,1.0,aligned_faces\15214.png
15215,30-39,30-39,0.6618,male,1.0,aligned_faces\15215.png
15216,70-120,70+,0.6581,male,1.0,aligned_faces\15216.png
15217,50-69,50-69,0.679,male,1.0,aligned_faces\15217.png
15218,20-29,20-29,1.0,female,1.0,aligned_faces\15218.png
15219,15-19,13-19,0.6588,male,1.0,aligned_faces\15219.png
15220,50-69,50-69,0.3436,female,1.0,aligned_faces\15220.png
15221,40-49,40-49,0.6702,female,1.0,aligned_faces\15221.png
15222,3-6,0-5,1.0,female,1.0,aligned_faces\15222.png
15223,50-69,50-69,0.656,male,1.0,aligned_faces\15223.png
15224,30-39,30-39,1.0,female,1.0,aligned_faces\15224.png
15225,40-49,40-49,0.3922,female,1.0,aligned_faces\15225.png
15226,40-49,40-49,0.3916,male,1.0,aligned_faces\15226.png
15227,20-29,20-29,0.6815,female,1.0,aligned_faces\15227.png
15228,30-39,30-39,0.6626,male,1.0,aligned_faces\15228.png
15229,40-49,40-49,0.681,male,1.0,aligned_faces\15229.png
15230,20-29,20-29,0.6669,male,1.0,aligned_faces\15230.png
15231,3-6,0-5,1.0,female,1.0,aligned_faces\15231.png
15232,7-9,6-12,0.6967,female,1.0,aligned_faces\15232.png
15233,30-39,30-39,1.0,female,1.0,aligned_faces\15233.png
15234,50-69,50-69,0.6544,female,1.0,aligned_faces\15234.png
15235,30-39,30-39,0.3574,female,1.0,aligned_faces\15235.png
15236,40-49,40-49,1.0,male,1.0,aligned_faces\15236.png
15237,30-39,30-39,0.6913,female,1.0,aligned_faces\15237.png
15238,7-9,6-12,0.3494,male,1.0,aligned_faces\15238.png
15239,10-14,6-12,0.6673,female,1.0,aligned_faces\15239.png
15240,0-2,0-5,1.0,male,0.6827,aligned_faces\15240.png
15241,30-39,30-39,1.0,female,1.0,aligned_faces\15241.png
15242,10-14,6-12,0.6972,male,1.0,aligned_faces\15242.png
15243,30-39,30-39,0.6747,male,1.0,aligned_faces\15243.png
15244,20-29,20-29,1.0,male,1.0,aligned_faces\15244.png
15245,20-29,20-29,1.0,male,1.0,aligned_faces\15245.png
15246,10-14,6-12,1.0,male,1.0,aligned_faces\15246.png
15247,20-29,20-29,1.0,male,1.0,aligned_faces\15247.png
15248,40-49,40-49,0.6508,male,1.0,aligned_faces\15248.png
15249,30-39,30-39,0.6957,female,1.0,aligned_faces\15249.png
15250,20-29,20-29,1.0,male,1.0,aligned_faces\15250.png
15251,40-49,40-49,0.6768,male,1.0,aligned_faces\15251.png
15252,20-29,20-29,0.6473,female,1.0,aligned_faces\15252.png
15253,15-19,13-19,0.6472,female,1.0,aligned_faces\15253.png
15254,40-49,40-49,1.0,male,1.0,aligned_faces\15254.png
15255,20-29,20-29,1.0,female,1.0,aligned_faces\15255.png
15256,30-39,30-39,0.6622,female,1.0,aligned_faces\15256.png
15257,20-29,20-29,1.0,female,1.0,aligned_faces\15257.png
15258,30-39,30-39,0.5178,female,1.0,aligned_faces\15258.png
15259,20-29,20-29,0.3483,female,1.0,aligned_faces\15259.png
15260,15-19,13-19,0.699,female,1.0,aligned_faces\15260.png
15261,10-14,6-12,0.6839,female,0.657,aligned_faces\15261.png
15262,3-6,0-5,1.0,female,1.0,aligned_faces\15262.png
15263,50-69,50-69,1.0,female,1.0,aligned_faces\15263.png
15264,50-69,50-69,0.6627,male,1.0,aligned_faces\15264.png
15265,15-19,13-19,0.6536,female,1.0,aligned_faces\15265.png
15266,50-69,50-69,0.6602,female,0.6602,aligned_faces\15266.png
15267,50-69,50-69,1.0,male,1.0,aligned_faces\15267.png
15268,30-39,30-39,0.3498,female,1.0,aligned_faces\15268.png
15269,30-39,30-39,0.6703,male,1.0,aligned_faces\15269.png
15270,50-69,50-69,0.6865,male,1.0,aligned_faces\15270.png
15271,50-69,50-69,0.7096,male,1.0,aligned_faces\15271.png
15272,50-69,50-69,1.0,male,1.0,aligned_faces\15272.png
15273,40-49,40-49,0.635,male,1.0,aligned_faces\15273.png
15274,30-39,30-39,0.7493,female,0.7326,aligned_faces\15274.png
15275,20-29,20-29,0.6882,female,1.0,aligned_faces\15275.png
15276,50-69,50-69,1.0,male,1.0,aligned_faces\15276.png
15277,20-29,20-29,0.6682,female,1.0,aligned_faces\15277.png
15278,20-29,20-29,1.0,female,1.0,aligned_faces\15278.png
15279,40-49,40-49,1.0,male,1.0,aligned_faces\15279.png
15280,20-29,20-29,0.6817,female,1.0,aligned_faces\15280.png
15281,40-49,40-49,0.3598,male,1.0,aligned_faces\15281.png
15282,30-39,30-39,0.6632,female,1.0,aligned_faces\15282.png
15283,50-69,50-69,1.0,female,1.0,aligned_faces\15283.png
15284,30-39,30-39,0.472,male,0.7291,aligned_faces\15284.png
15285,30-39,30-39,0.6814,male,0.6814,aligned_faces\15285.png
15286,20-29,20-29,0.6611,female,1.0,aligned_faces\15286.png
15287,40-49,40-49,0.6478,female,1.0,aligned_faces\15287.png
15288,30-39,30-39,0.6469,female,1.0,aligned_faces\15288.png
15289,20-29,20-29,0.3345,female,1.0,aligned_faces\15289.png
15290,30-39,30-39,1.0,male,1.0,aligned_faces\15290.png
15291,20-29,20-29,1.0,male,1.0,aligned_faces\15291.png
15292,20-29,20-29,0.6473,female,1.0,aligned_faces\15292.png
15293,70-120,70+,0.6983,male,1.0,aligned_faces\15293.png
15294,50-69,50-69,1.0,male,1.0,aligned_faces\15294.png
15295,50-69,50-69,1.0,male,1.0,aligned_faces\15295.png
15296,30-39,30-39,0.6426,male,1.0,aligned_faces\15296.png
15297,30-39,30-39,0.6926,male,1.0,aligned_faces\15297.png
15298,20-29,20-29,1.0,female,1.0,aligned_faces\15298.png
15299,50-69,50-69,0.6702,male,1.0,aligned_faces\15299.png
15300,3-6,0-5,0.7097,female,1.0,aligned_faces\15300.png
15301,40-49,40-49,0.6606,female,1.0,aligned_faces\15301.png
15302,20-29,20-29,1.0,male,1.0,aligned_faces\15302.png
15303,30-39,30-39,0.6713,male,1.0,aligned_faces\15303.png
15304,20-29,20-29,1.0,female,1.0,aligned_faces\15304.png
15305,20-29,20-29,1.0,male,1.0,aligned_faces\15305.png
15306,30-39,30-39,1.0,male,1.0,aligned_faces\15306.png
15307,20-29,20-29,1.0,female,1.0,aligned_faces\15307.png
15308,10-14,6-12,1.0,female,1.0,aligned_faces\15308.png
15309,20-29,20-29,0.7219,female,1.0,aligned_faces\15309.png
15310,50-69,50-69,0.3422,female,1.0,aligned_faces\15310.png
15311,20-29,20-29,0.6757,female,1.0,aligned_faces\15311.png
15312,20-29,20-29,1.0,female,0.68,aligned_faces\15312.png
15313,70-120,70+,0.3608,female,1.0,aligned_faces\15313.png
15314,20-29,20-29,0.3387,female,1.0,aligned_faces\15314.png
15315,40-49,40-49,0.3513,female,1.0,aligned_faces\15315.png
15316,3-6,0-5,0.6876,male,1.0,aligned_faces\15316.png
15317,40-49,40-49,0.6686,male,1.0,aligned_faces\15317.png
15318,15-19,13-19,0.657,male,1.0,aligned_faces\15318.png
15319,20-29,20-29,0.6442,male,1.0,aligned_faces\15319.png
15320,30-39,30-39,0.6551,female,1.0,aligned_faces\15320.png
15321,20-29,20-29,1.0,female,1.0,aligned_faces\15321.png
15322,30-39,30-39,1.0,female,1.0,aligned_faces\15322.png
15323,20-29,20-29,1.0,female,1.0,aligned_faces\15323.png
15324,30-39,30-39,1.0,male,1.0,aligned_faces\15324.png
15325,7-9,6-12,1.0,male,1.0,aligned_faces\15325.png
15326,50-69,50-69,0.6386,female,1.0,aligned_faces\15326.png
15327,20-29,20-29,0.6236,female,1.0,aligned_faces\15327.png
15328,70-120,70+,0.6865,male,1.0,aligned_faces\15328.png
15329,40-49,40-49,1.0,female,1.0,aligned_faces\15329.png
15330,20-29,20-29,0.6571,female,1.0,aligned_faces\15330.png
15331,30-39,30-39,1.0,female,1.0,aligned_faces\15331.png
15332,20-29,20-29,0.7449,male,0.7116,aligned_faces\15332.png
15333,0-2,0-5,1.0,male,1.0,aligned_faces\15333.png
15334,20-29,20-29,1.0,female,1.0,aligned_faces\15334.png
15335,30-39,30-39,0.6586,male,1.0,aligned_faces\15335.png
15336,20-29,20-29,1.0,female,1.0,aligned_faces\15336.png
15337,20-29,20-29,1.0,male,1.0,aligned_faces\15337.png
15338,30-39,30-39,0.6485,female,1.0,aligned_faces\15338.png
15339,50-69,50-69,0.6904,male,1.0,aligned_faces\15339.png
15340,30-39,30-39,0.6846,male,1.0,aligned_faces\15340.png
15341,40-49,40-49,0.648,male,1.0,aligned_faces\15341.png
15342,30-39,30-39,0.7023,male,1.0,aligned_faces\15342.png
15343,30-39,30-39,1.0,female,1.0,aligned_faces\15343.png
15344,30-39,30-39,0.6698,female,1.0,aligned_faces\15344.png
15345,20-29,20-29,0.683,female,1.0,aligned_faces\15345.png
15346,30-39,30-39,0.6905,male,1.0,aligned_faces\15346.png
15347,70-120,70+,0.3564,male,1.0,aligned_faces\15347.png
15348,20-29,20-29,1.0,female,1.0,aligned_faces\15348.png
15349,20-29,20-29,0.6947,female,1.0,aligned_faces\15349.png
15350,30-39,30-39,0.6573,female,1.0,aligned_faces\15350.png
15351,50-69,50-69,0.6562,male,1.0,aligned_faces\15351.png
15352,30-39,30-39,0.6672,male,1.0,aligned_faces\15352.png
15353,70-120,70+,1.0,female,1.0,aligned_faces\15353.png
15354,3-6,0-5,0.6406,female,1.0,aligned_faces\15354.png
15355,50-69,50-69,1.0,male,1.0,aligned_faces\15355.png
15356,20-29,20-29,1.0,male,1.0,aligned_faces\15356.png
15357,15-19,13-19,0.658,male,1.0,aligned_faces\15357.png
15358,3-6,0-5,0.6388,female,1.0,aligned_faces\15358.png
15359,3-6,0-5,1.0,male,1.0,aligned_faces\15359.png
15360,40-49,40-49,0.6564,female,1.0,aligned_faces\15360.png
15361,7-9,6-12,0.3585,female,1.0,aligned_faces\15361.png
15362,20-29,20-29,1.0,female,1.0,aligned_faces\15362.png
15363,40-49,40-49,0.6858,male,1.0,aligned_faces\15363.png
15364,30-39,30-39,0.6588,female,1.0,aligned_faces\15364.png
15365,20-29,20-29,1.0,female,1.0,aligned_faces\15365.png
15366,20-29,20-29,0.6673,female,1.0,aligned_faces\15366.png
15367,40-49,40-49,0.6389,male,1.0,aligned_faces\15367.png
15368,50-69,50-69,1.0,female,1.0,aligned_faces\15368.png
15369,20-29,20-29,1.0,female,1.0,aligned_faces\15369.png
15370,30-39,30-39,1.0,female,1.0,aligned_faces\15370.png
15371,40-49,40-49,0.6612,male,1.0,aligned_faces\15371.png
15372,20-29,20-29,1.0,male,1.0,aligned_faces\15372.png
15373,7-9,6-12,1.0,female,1.0,aligned_faces\15373.png
15374,20-29,20-29,0.6453,female,1.0,aligned_faces\15374.png
15375,20-29,20-29,1.0,female,1.0,aligned_faces\15375.png
15376,30-39,30-39,0.3634,female,1.0,aligned_faces\15376.png
15377,20-29,20-29,1.0,male,1.0,aligned_faces\15377.png
15378,40-49,40-49,1.0,male,1.0,aligned_faces\15378.png
15379,30-39,30-39,1.0,male,1.0,aligned_faces\15379.png
15380,20-29,20-29,0.6949,male,1.0,aligned_faces\15380.png
15381,40-49,40-49,0.6564,female,1.0,aligned_faces\15381.png
15382,40-49,40-49,1.0,female,1.0,aligned_faces\15382.png
15383,70-120,70+,0.345,female,1.0,aligned_faces\15383.png
15384,3-6,0-5,1.0,female,1.0,aligned_faces\15384.png
15385,30-39,30-39,1.0,male,1.0,aligned_faces\15385.png
15386,30-39,30-39,0.6597,male,1.0,aligned_faces\15386.png
15387,40-49,40-49,0.6443,male,1.0,aligned_faces\15387.png
15388,20-29,20-29,0.6833,male,1.0,aligned_faces\15388.png
15389,3-6,0-5,1.0,male,1.0,aligned_faces\15389.png
15390,50-69,50-69,1.0,female,1.0,aligned_faces\15390.png
15391,30-39,30-39,0.6793,female,1.0,aligned_faces\15391.png
15392,30-39,30-39,0.6622,male,1.0,aligned_faces\15392.png
15393,20-29,20-29,0.6427,female,0.6427,aligned_faces\15393.png
15394,20-29,20-29,1.0,female,1.0,aligned_faces\15394.png
15395,20-29,20-29,1.0,female,1.0,aligned_faces\15395.png
15396,20-29,20-29,0.6321,male,1.0,aligned_faces\15396.png
15397,30-39,30-39,1.0,female,1.0,aligned_faces\15397.png
15398,3-6,0-5,0.6609,male,1.0,aligned_faces\15398.png
15399,20-29,20-29,1.0,male,1.0,aligned_faces\15399.png
15400,40-49,40-49,0.6601,female,1.0,aligned_faces\15400.png
15401,20-29,20-29,1.0,female,1.0,aligned_faces\15401.png
15402,50-69,50-69,0.6816,male,1.0,aligned_faces\15402.png
15403,50-69,50-69,1.0,male,1.0,aligned_faces\15403.png
15404,30-39,30-39,0.6659,female,1.0,aligned_faces\15404.png
15405,50-69,50-69,1.0,female,1.0,aligned_faces\15405.png
15406,50-69,50-69,0.6599,male,1.0,aligned_faces\15406.png
15407,3-6,0-5,0.6587,female,1.0,aligned_faces\15407.png
15408,30-39,30-39,0.6565,female,1.0,aligned_faces\15408.png
15409,0-2,0-5,1.0,female,1.0,aligned_faces\15409.png
15410,30-39,30-39,0.6635,male,1.0,aligned_faces\15410.png
15411,30-39,30-39,0.3504,female,1.0,aligned_faces\15411.png
15412,40-49,40-49,1.0,male,1.0,aligned_faces\15412.png
15413,40-49,40-49,0.6848,male,1.0,aligned_faces\15413.png
15414,40-49,40-49,1.0,male,1.0,aligned_faces\15414.png
15415,30-39,30-39,0.7004,female,1.0,aligned_faces\15415.png
15416,30-39,30-39,0.6458,female,1.0,aligned_faces\15416.png
15417,40-49,40-49,0.6709,female,1.0,aligned_faces\15417.png
15418,30-39,30-39,0.6991,male,1.0,aligned_faces\15418.png
15419,40-49,40-49,0.6826,male,1.0,aligned_faces\15419.png
15420,40-49,40-49,0.5285,male,1.0,aligned_faces\15420.png
15421,20-29,20-29,0.6615,female,1.0,aligned_faces\15421.png
15422,50-69,50-69,1.0,male,1.0,aligned_faces\15422.png
15423,70-120,70+,1.0,male,1.0,aligned_faces\15423.png
15424,20-29,20-29,0.6992,male,1.0,aligned_faces\15424.png
15425,20-29,20-29,1.0,female,0.6953,aligned_faces\15425.png
15426,50-69,50-69,0.3404,female,1.0,aligned_faces\15426.png
15427,30-39,30-39,0.6697,male,1.0,aligned_faces\15427.png
15428,30-39,30-39,0.3661,female,1.0,aligned_faces\15428.png
15429,50-69,50-69,0.6768,male,1.0,aligned_faces\15429.png
15430,50-69,50-69,1.0,male,0.6407,aligned_faces\15430.png
15431,20-29,20-29,1.0,male,1.0,aligned_faces\15431.png
15432,20-29,20-29,0.6653,female,1.0,aligned_faces\15432.png
15433,7-9,6-12,0.6725,female,1.0,aligned_faces\15433.png
15434,10-14,6-12,0.6882,male,0.6882,aligned_faces\15434.png
15435,40-49,40-49,1.0,male,1.0,aligned_faces\15435.png
15436,40-49,40-49,1.0,male,1.0,aligned_faces\15436.png
15437,40-49,40-49,0.5028,male,1.0,aligned_faces\15437.png
15438,20-29,20-29,1.0,female,1.0,aligned_faces\15438.png
15439,30-39,30-39,0.6812,female,1.0,aligned_faces\15439.png
15440,7-9,6-12,1.0,male,1.0,aligned_faces\15440.png
15441,30-39,30-39,0.6404,male,1.0,aligned_faces\15441.png
15442,30-39,30-39,1.0,female,1.0,aligned_faces\15442.png
15443,30-39,30-39,1.0,male,1.0,aligned_faces\15443.png
15444,3-6,0-5,1.0,female,1.0,aligned_faces\15444.png
15445,50-69,50-69,0.6909,female,1.0,aligned_faces\15445.png
15446,20-29,20-29,1.0,male,1.0,aligned_faces\15446.png
15447,7-9,6-12,0.6949,male,1.0,aligned_faces\15447.png
15448,7-9,6-12,0.6242,male,1.0,aligned_faces\15448.png
15449,40-49,40-49,0.6909,female,1.0,aligned_faces\15449.png
15450,20-29,20-29,0.6473,male,1.0,aligned_faces\15450.png
15451,7-9,6-12,0.6473,male,1.0,aligned_faces\15451.png
15452,7-9,6-12,1.0,female,1.0,aligned_faces\15452.png
15453,20-29,20-29,0.6403,female,1.0,aligned_faces\15453.png
15454,30-39,30-39,1.0,male,1.0,aligned_faces\15454.png
15455,30-39,30-39,0.6859,female,1.0,aligned_faces\15455.png
15456,7-9,6-12,0.3711,male,1.0,aligned_faces\15456.png
15457,15-19,13-19,0.6779,female,1.0,aligned_faces\15457.png
15458,30-39,30-39,0.6598,male,1.0,aligned_faces\15458.png
15459,50-69,50-69,1.0,female,1.0,aligned_faces\15459.png
15460,3-6,0-5,0.6426,female,1.0,aligned_faces\15460.png
15461,40-49,40-49,0.6694,male,1.0,aligned_faces\15461.png
15462,40-49,40-49,0.6642,male,1.0,aligned_faces\15462.png
15463,30-39,30-39,0.6664,male,1.0,aligned_faces\15463.png
15464,70-120,70+,0.6938,male,1.0,aligned_faces\15464.png
15465,7-9,6-12,0.6583,male,1.0,aligned_faces\15465.png
15466,20-29,20-29,1.0,female,1.0,aligned_faces\15466.png
15467,40-49,40-49,0.3432,male,1.0,aligned_faces\15467.png
15468,40-49,40-49,0.6948,female,1.0,aligned_faces\15468.png
15469,15-19,13-19,0.6624,female,1.0,aligned_faces\15469.png
15470,10-14,6-12,0.6669,male,0.6694,aligned_faces\15470.png
15471,3-6,0-5,0.6785,female,1.0,aligned_faces\15471.png
15472,30-39,30-39,0.6358,female,1.0,aligned_faces\15472.png
15473,50-69,50-69,1.0,male,1.0,aligned_faces\15473.png
15474,50-69,50-69,0.6446,female,0.681,aligned_faces\15474.png
15475,20-29,20-29,0.6664,female,1.0,aligned_faces\15475.png
15476,20-29,20-29,0.6806,female,1.0,aligned_faces\15476.png
15477,70-120,70+,1.0,male,1.0,aligned_faces\15477.png
15478,20-29,20-29,1.0,male,1.0,aligned_faces\15478.png
15479,50-69,50-69,0.6829,male,1.0,aligned_faces\15479.png
15480,0-2,0-5,1.0,female,0.6469,aligned_faces\15480.png
15481,20-29,20-29,1.0,female,1.0,aligned_faces\15481.png
15482,70-120,70+,0.6521,male,1.0,aligned_faces\15482.png
15483,40-49,40-49,0.6447,male,1.0,aligned_faces\15483.png
15484,0-2,0-5,1.0,female,1.0,aligned_faces\15484.png
15485,30-39,30-39,1.0,male,1.0,aligned_faces\15485.png
15486,40-49,40-49,0.6409,female,1.0,aligned_faces\15486.png
15487,20-29,20-29,0.6534,female,1.0,aligned_faces\15487.png
15488,50-69,50-69,1.0,male,1.0,aligned_faces\15488.png
15489,20-29,20-29,0.6479,female,1.0,aligned_faces\15489.png
15490,20-29,20-29,0.6711,male,1.0,aligned_faces\15490.png
15491,20-29,20-29,1.0,female,1.0,aligned_faces\15491.png
15492,20-29,20-29,0.6529,female,1.0,aligned_faces\15492.png
15493,3-6,0-5,0.6564,female,1.0,aligned_faces\15493.png
15494,50-69,50-69,0.7039,male,1.0,aligned_faces\15494.png
15495,30-39,30-39,1.0,female,1.0,aligned_faces\15495.png
